client,round,record_type,epoch_time_sec,training_time_sec,payload_size_bytes,payload_size_mb,quantized_payload_size_bytes,quantized_payload_size_mb,compression_ratio,payload_reduction_percent,accuracy,loss,device,epsilon,delta,dp_noise_multiplier,dp_max_grad_norm,evaluation_time_sec
Hospital_A,1,training,35.80046019994188,60.88251249992754,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,1,training,25.081986000062898,60.88251249992754,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,3,training,27.197483299998567,49.62995009997394,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,3,training,22.432401500060223,49.62995009997394,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,3,evaluation,,,,,,,,,0.812,0.46122199296951294,cpu,,,,,9.083498500054702
Hospital_A,4,training,36.568652000045404,96.31338200008031,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,4,training,59.74462919996586,96.31338200008031,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,5,evaluation,,,,,,,,,0.812,0.46122199296951294,cpu,,,,,10.06298990000505
Hospital_A,6,training,35.01095600007102,67.55328760005068,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,6,training,32.54224720003549,67.55328760005068,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,6,evaluation,,,,,,,,,0.92,0.20482494588941336,cpu,,,,,14.66310930007603
Hospital_A,7,training,45.44512190006208,80.1857743000146,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,7,training,34.74051759997383,80.1857743000146,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,7,evaluation,,,,,,,,,0.92,0.19569184072315693,cpu,,,,,13.848084799945354
Hospital_A,8,training,47.483276999904774,88.48771609994583,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,8,training,41.004370699985884,88.48771609994583,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,10,evaluation,,,,,,,,,0.92,0.19569184072315693,cpu,,,,,9.763525599963032
