Round,Successful_Clients,Failed_Clients,Aggregation_Time_sec,Total_Round_Time_sec
3,2,1,0.23908129998017102,60.34661120001692
4,2,1,0.3406691999407485,124.44345160003286
8,2,1,0.23171560000628233,60.199044800014235
