client,round,record_type,epoch_time_sec,training_time_sec,payload_size_bytes,payload_size_mb,quantized_payload_size_bytes,quantized_payload_size_mb,compression_ratio,payload_reduction_percent,accuracy,loss,device,epsilon,delta,dp_noise_multiplier,dp_max_grad_norm,evaluation_time_sec
Hospital_A,1,training,40.01919319992885,62.43416029994842,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,1,training,22.414903900003992,62.43416029994842,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,2,training,33.54662289994303,55.85772099997848,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,2,training,22.311026100069284,55.85772099997848,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,2,evaluation,,,,,,,,,0.936,0.1759624620899558,cpu,,,,,9.619570399983786
Hospital_A,3,training,33.59179320000112,56.33064689999446,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,3,training,22.73879610002041,56.33064689999446,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,4,training,34.62565079994965,57.34442069998477,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,4,training,22.718704500002787,57.34442069998477,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,4,evaluation,,,,,,,,,0.94,0.14819210255518556,cpu,,,,,8.696907700039446
Hospital_A,5,training,33.52203019999433,56.72809230000712,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,5,training,23.205990300048143,56.72809230000712,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,5,evaluation,,,,,,,,,0.94,0.17097323620691895,cpu,,,,,8.220058499951847
Hospital_A,6,training,33.957420699996874,56.29892119998112,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,6,training,22.341378699988127,56.29892119998112,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,6,evaluation,,,,,,,,,0.952,0.12592896376736462,cpu,,,,,8.681469100061804
Hospital_A,7,training,34.30744050000794,57.095428599976,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,7,training,22.787918100017123,57.095428599976,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,7,evaluation,,,,,,,,,0.96,0.13365785754285753,cpu,,,,,8.971164399990812
Hospital_A,8,training,35.28734160005115,59.30053589993622,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,8,training,24.013129000086337,59.30053589993622,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,8,evaluation,,,,,,,,,0.956,0.14503599889576435,cpu,,,,,8.985309300012887
Hospital_A,9,training,35.09656420000829,57.757103199954145,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,9,training,22.660396999912336,57.757103199954145,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,9,evaluation,,,,,,,,,0.952,0.1499559604562819,cpu,,,,,7.981063200044446
Hospital_A,10,training,33.63999709999189,56.26773660001345,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,10,training,22.62766819994431,56.26773660001345,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,10,evaluation,,,,,,,,,0.948,0.15571798314340413,cpu,,,,,8.006724699982442
