client,round,record_type,epoch_time_sec,training_time_sec,payload_size_bytes,payload_size_mb,quantized_payload_size_bytes,quantized_payload_size_mb,compression_ratio,payload_reduction_percent,accuracy,loss,device,epsilon,delta,dp_noise_multiplier,dp_max_grad_norm,evaluation_time_sec
Hospital_B,1,training,32.23465500003658,50.49519219994545,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,1,training,18.260458400007337,50.49519219994545,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,1,evaluation,,,,,,,,,0.92,0.35109953954815865,cpu,,,,,6.1786711000604555
Hospital_B,2,training,25.239757900009863,43.989536600071006,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,2,training,18.749718299950473,43.989536600071006,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,3,training,25.369055600021966,44.354503700044006,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,3,training,18.98538759991061,44.354503700044006,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,3,evaluation,,,,,,,,,0.972,0.08732571080327034,cpu,,,,,6.107915000058711
Hospital_B,4,training,26.1232055000728,45.53760839998722,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,4,training,19.41426530003082,45.53760839998722,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,4,evaluation,,,,,,,,,0.972,0.07222309708595276,cpu,,,,,5.637312000035308
Hospital_B,5,training,25.485175500041805,44.93144829990342,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,5,training,19.446134499972686,44.93144829990342,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,6,training,25.74005170003511,44.79761170002166,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,6,training,19.057414400042035,44.79761170002166,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,6,evaluation,,,,,,,,,0.976,0.05977620929479599,cpu,,,,,5.614100900013
Hospital_B,7,training,25.567135499906726,45.071813600021414,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,7,training,19.504619799903594,45.071813600021414,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,7,evaluation,,,,,,,,,0.98,0.0466554737649858,cpu,,,,,5.827051299973391
Hospital_B,8,training,26.6766357999295,46.61702739994507,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,8,training,19.94031229999382,46.61702739994507,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,8,evaluation,,,,,,,,,0.984,0.03971991885919124,cpu,,,,,5.808520499966107
Hospital_B,9,training,26.311854099971242,45.91796909994446,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,9,training,19.60605169995688,45.91796909994446,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,10,training,25.700477299978957,44.657075399998575,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,10,training,18.956249699927866,44.657075399998575,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
