client,round,epoch_time_sec,training_time_sec,payload_size_bytes,payload_size_mb,accuracy,loss,device
Hospital_A,1,25.900235399996745,36.85905509999429,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda
Hospital_A,1,10.958534899997176,36.85905509999429,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda
Hospital_A,0,,,,,0.388,0.6896942704916,cuda
Hospital_A,2,12.439349099993706,26.94813879999856,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda
Hospital_A,2,14.508313999991515,26.94813879999856,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda
Hospital_A,0,,,,,0.9,0.2823148313909769,cuda
Hospital_A,3,20.137746300009894,35.788951700000325,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda
Hospital_A,3,15.650841800001217,35.788951700000325,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda
Hospital_A,0,,,,,0.944,0.15805845148861408,cuda
Hospital_A,1,12.991682399995625,23.965763899992453,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,1,10.973783299996285,23.965763899992453,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,0,,,,,0.9,0.5586545541882515,cpu
Hospital_A,2,12.42784199999005,23.660232099995483,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,2,11.232034799992107,23.660232099995483,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,0,,,,,0.916,0.20133154280483723,cpu
Hospital_A,3,12.488455300001078,23.46685620000062,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,3,10.978008000005502,23.46685620000062,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,0,,,,,0.916,0.2024799296632409,cpu
Hospital_A,4,12.482971799996449,23.51844909999636,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,4,11.035211900001741,23.51844909999636,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,0,,,,,0.952,0.13590285228565335,cpu
Hospital_A,5,12.706104900003993,23.903108099999372,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,5,11.196730700001353,23.903108099999372,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,0,,,,,0.96,0.12092445068992674,cpu
Hospital_A,6,12.585683500001323,23.657836400001543,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,6,11.071841299999505,23.657836400001543,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,0,,,,,0.972,0.11705868388526142,cpu
Hospital_A,7,12.63381759999902,23.759006000007503,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,7,11.124881299998378,23.759006000007503,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,0,,,,,0.936,0.20756905851885676,cpu
Hospital_A,8,12.636712600011379,23.76406180000049,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,8,11.127077200013446,23.76406180000049,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,0,,,,,0.956,0.14254493382759392,cpu
Hospital_A,9,12.719833299997845,24.07015309999406,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,9,11.350029299996095,24.07015309999406,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,0,,,,,0.948,0.2035254577640444,cpu
Hospital_A,10,13.159951299996465,25.12251300000935,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,10,11.962286900001345,25.12251300000935,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cpu
Hospital_A,0,,,,,0.956,0.1460166925098747,cpu
