client,round,epoch_time_sec,training_time_sec,payload_size_bytes,payload_size_mb,accuracy,loss,device
Hospital_C,1,11.05700909999996,15.071982800000114,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,1,4.014799599999606,15.071982800000114,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,1,,,,,0.8991596638655462,0.56715427339077,cuda
Hospital_C,2,16.299756600000364,29.933127899999818,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,2,13.632969799999955,29.933127899999818,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,3,16.173416999999972,31.821515999999974,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,3,15.647508900000503,31.821515999999974,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,4,16.256926299999577,31.57976890000009,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,4,15.322070100000019,31.57976890000009,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,4,,,,,0.907563025210084,0.22402264457195997,cuda
Hospital_C,5,4.478398600000219,14.95398010000008,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,5,10.475122799999554,14.95398010000008,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,5,,,,,0.9411764705882353,0.134058500174433,cuda
Hospital_C,6,4.860840299999836,9.241878400000132,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,6,4.38085030000002,9.241878400000132,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,7,11.111853800000063,15.016888199999812,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,7,3.9048385999994935,15.016888199999812,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,8,4.668411100000412,8.661210399999618,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,8,3.9925900999996884,8.661210399999618,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,8,,,,,0.9411764705882353,0.1042168706189841,cuda
Hospital_C,9,4.2805327999994915,8.308873899999526,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,9,4.028151000000435,8.308873899999526,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,9,,,,,0.9327731092436975,0.11935527517925948,cuda
Hospital_C,10,3.9180436999995436,7.653204299999743,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,10,3.734937600000194,7.653204299999743,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,cuda,,,,
Hospital_C,10,,,,,0.9747899159663865,0.06161044165492058,cuda
Hospital_C,1,training,9.726141899998765,12.812294000003021,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,1,training,3.0858616999466904,12.812294000003021,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,1,evaluation,,,,,,,,,0.907563025210084,0.5270151197910309,cuda,,,,,2.707671999989543
Hospital_C,2,training,3.386999199981801,6.995965300011449,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,2,training,3.608546999981627,6.995965300011449,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,2,evaluation,,,,,,,,,0.9243697478991597,0.20438647642731667,cuda,,,,,1.9190933000063524
Hospital_C,3,training,3.4310752999735996,6.728743300016504,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,3,training,3.297365800011903,6.728743300016504,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,4,training,3.4022530000074767,6.528897700016387,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,4,training,3.12633460003417,6.528897700016387,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,4,evaluation,,,,,,,,,0.9327731092436975,0.16652484238147736,cuda,,,,,1.9704238999984227
Hospital_C,5,training,3.3368797000148334,6.5019313000375405,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,5,training,3.1647009000298567,6.5019313000375405,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,6,training,3.322720299998764,6.4413263000315055,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,6,training,3.118305000010878,6.4413263000315055,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,7,training,3.2531013000407256,6.494188399985433,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,7,training,3.2407573999953456,6.494188399985433,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,8,training,3.328096999961417,6.458206599985715,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,8,training,3.1298166000051424,6.458206599985715,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,9,training,3.277434599993285,6.39790769998217,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,9,training,3.1201826000469737,6.39790769998217,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,9,evaluation,,,,,,,,,0.9327731092436975,0.1836307104676962,cuda,,,,,1.861327899969183
Hospital_C,10,training,3.401040799973998,6.6341741000069305,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,10,training,3.23287230002461,6.6341741000069305,33631240,32.07324981689453,33631240,32.07324981689453,1.0,0.0,,,cuda,,,,,
Hospital_C,10,evaluation,,,,,,,,,0.9663865546218487,0.12974141165614128,cuda,,,,,1.8789467999595217
