client,round,record_type,epoch_time_sec,training_time_sec,payload_size_bytes,payload_size_mb,quantized_payload_size_bytes,quantized_payload_size_mb,compression_ratio,payload_reduction_percent,accuracy,loss,device,epsilon,delta,dp_noise_multiplier,dp_max_grad_norm,evaluation_time_sec
Hospital_C,1,training,17.8127621000167,36.01955199998338,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_C,1,training,18.206696500070393,36.01955199998338,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_C,1,evaluation,,,,,,,,,0.865546218487395,0.4138786047697067,cpu,,,,,5.617431899998337
Hospital_C,2,training,16.098743800073862,32.727645199978724,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_C,2,training,16.62883080006577,32.727645199978724,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_C,2,evaluation,,,,,,,,,0.9327731092436975,0.18979111686348915,cpu,,,,,5.655851699993946
Hospital_C,3,training,15.346353400032967,27.806636899942532,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_C,3,training,12.460202399990521,27.806636899942532,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_C,4,training,15.845835700049065,27.597802400006913,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_C,4,training,11.751907999976538,27.597802400006913,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_C,4,evaluation,,,,,,,,,0.9411764705882353,0.19460175558924675,cpu,,,,,3.2375005999347195
Hospital_C,5,training,13.016368400072679,26.329336400027387,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_C,5,training,13.31287110003177,26.329336400027387,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_C,5,evaluation,,,,,,,,,0.9411764705882353,0.14646844007074833,cpu,,,,,4.671438099932857
Hospital_C,6,training,15.116880700108595,25.91775359993335,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_C,6,training,10.800822400022298,25.91775359993335,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_C,6,evaluation,,,,,,,,,0.9159663865546218,0.1946532055735588,cpu,,,,,3.164030999992974
Hospital_C,7,training,12.994955500005744,26.095429100096226,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_C,7,training,13.100394000066444,26.095429100096226,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
