client,round,record_type,epoch_time_sec,training_time_sec,payload_size_bytes,payload_size_mb,quantized_payload_size_bytes,quantized_payload_size_mb,compression_ratio,payload_reduction_percent,accuracy,loss,device,epsilon,delta,dp_noise_multiplier,dp_max_grad_norm,evaluation_time_sec
Hospital_B,1,training,28.98955100006424,122.95451469998807,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,1,training,23.964615900069475,122.95451469998807,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,3,evaluation,,,,,,,,,0.168,0.8048012778162956,cpu,,,,,7.631834500003606
Hospital_B,4,training,29.31642670009751,123.5646768999286,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,4,training,24.247591400053352,123.5646768999286,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,4,evaluation,,,,,,,,,0.832,0.36515831388533115,cpu,,,,,7.647844900027849
Hospital_B,5,training,29.911984400008805,129.82920979999471,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,5,training,29.916868700063787,129.82920979999471,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_B,8,evaluation,,,,,,,,,0.768,0.4499319717288017,cpu,,,,,7.876783000072464
