Round,Successful_Clients,Failed_Clients,Aggregation_Time_sec,Total_Round_Time_sec
1,2,1,0.1947707999497652,60.215960899950005
3,2,1,0.5053753999527544,61.48997460003011
4,2,1,0.24403339996933937,46.1009624999715
5,2,1,0.3291602999670431,60.643793900031596
6,2,1,0.24025959998834878,47.071286100079305
7,2,1,0.36827590002212673,60.760768400039524
8,2,1,0.19394849997479469,46.52520989999175
9,2,1,0.2603627999778837,60.54670039995108
10,2,1,0.24940219998825341,47.13109440007247
