client,round,record_type,epoch_time_sec,training_time_sec,payload_size_bytes,payload_size_mb,quantized_payload_size_bytes,quantized_payload_size_mb,compression_ratio,payload_reduction_percent,accuracy,loss,device,epsilon,delta,dp_noise_multiplier,dp_max_grad_norm,evaluation_time_sec
Hospital_A,1,training,40.349674400058575,73.31668879999779,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,1,training,32.96685979992617,73.31668879999779,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,2,evaluation,,,,,,,,,0.876,0.4077880121767521,cpu,,,,,12.455391100025736
Hospital_A,3,training,35.34923360007815,65.31786839989945,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,3,training,29.968565899995156,65.31786839989945,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,3,evaluation,,,,,,,,,0.948,0.16998520959168673,cpu,,,,,12.137932599987835
Hospital_A,4,training,35.63224259996787,65.45387019996997,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,4,training,29.821569100022316,65.45387019996997,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,4,evaluation,,,,,,,,,0.928,0.1683637946844101,cpu,,,,,12.189525799942203
Hospital_A,5,training,35.368550800019875,65.18394300004002,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,5,training,29.815305699943565,65.18394300004002,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,5,evaluation,,,,,,,,,0.932,0.16082166228443384,cpu,,,,,12.118218799936585
Hospital_A,6,training,29.36623269994743,51.12457139999606,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,6,training,21.758285099989735,51.12457139999606,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,6,evaluation,,,,,,,,,0.948,0.1335642160847783,cpu,,,,,8.767085899948142
Hospital_A,7,training,33.99156929994933,64.05980449996423,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,7,training,30.068136399961077,64.05980449996423,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,7,evaluation,,,,,,,,,0.944,0.15346207981929183,cpu,,,,,12.284927200060338
Hospital_A,8,training,36.96784400008619,68.86498739989474,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,8,training,31.897032600012608,68.86498739989474,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,8,evaluation,,,,,,,,,0.956,0.12976643396541476,cpu,,,,,12.695688499952666
Hospital_A,9,training,42.18412099999841,72.49870519991964,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,9,training,30.314518200000748,72.49870519991964,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,9,evaluation,,,,,,,,,0.94,0.2003597195725888,cpu,,,,,14.082440200028941
Hospital_A,10,training,35.7786123000551,66.12319830001798,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,10,training,30.344459400046617,66.12319830001798,33631240,32.07324981689453,8407906,8.018404006958008,3.999954328699679,74.99971455111378,,,cpu,,,,,
Hospital_A,10,evaluation,,,,,,,,,0.956,0.13689029816305265,cpu,,,,,12.349428999936208
